ZipCode,WaterUse,PowerUse,Date
91342,30.76,524,2012
91342,29.34,471,2012
91342,32.97,490,2012
91342,32.54,495,2012
91342,37.97,526,2012
91342,42.27,647,2012
91342,20.64,738,2012
91342,20.32,849,2012
91342,19.51,855,2012
91342,15.85,619,2012
91342,13.67,495,2012
91342,11.98,558,2013
91342,11.14,581,2013
91342,11.54,463,2013
91342,13.82,471,2013
91342,15.54,478,2013
91342,17.38,511,2013
91342,18.5,638,2013
91343,44.29,875,2005
91343,43.19,856,2005
91343,35.39,551,2005
91343,35.85,561,2005
91343,29.86,513,2005
91343,30.28,529,2005
91343,28.86,512,2006
91343,25.82,461,2006
91343,24.2,501,2006
91343,23.9,488,2006
91343,37.27,650,2006
91343,37.99,655,2006
91343,45.09,969,2006
91343,43.66,950,2006
91343,38.13,603,2006
91343,37.7,613,2006
91343,32.52,531,2006
91343,32.1,548,2006
91343,29.02,531,2007
91343,24.89,478,2007
91343,32.05,490,2007
91343,31.45,475,2007
91343,40.45,585,2007
91343,38.76,592,2007
91343,43.77,864,2007
91343,42.36,849,2007
91343,36.8,642,2007
91343,36.46,650,2007
91343,29.12,532,2007
91343,28.64,550,2007
91343,25.13,540,2008
91343,22.37,502,2008
91343,30.03,500,2008
91343,30.19,485,2008
91343,36.35,669,2008
91343,35.12,667,2008
91343,42.61,881,2008
91343,41.43,870,2008
91343,36.44,675,2008
91343,36.14,680,2008
91343,27.42,524,2008
91343,26.85,540,2008
91343,25.71,519,2009
91343,22.33,465,2009
91343,27.23,479,2009
91343,27.17,461,2009
91343,31.89,560,2009
91343,30.65,557,2009
91343,33.6,835,2009
91343,33.49,835,2009
91343,30.76,674,2009
91343,30.83,680,2009
91343,25.78,510,2009
91343,25.19,524,2009
91343,20.93,506,2010
91343,18.15,455,2010
91343,22.67,462,2010
91343,22.78,441,2010
91343,29.43,508,2010
91343,29.01,501,2010
91343,33.07,726,2010
91343,33.17,731,2010
91343,30.1,608,2010
91343,28.79,618,2010
91343,23.01,518,2010
91343,22.71,534,2010
91343,22.59,509,2011
91343,19.99,456,2011
91343,22.62,480,2011
91343,23.11,462,2011
91343,28.8,498,2011
91343,28.3,497,2011
91343,34.02,796,2011
91343,34.05,789,2011
91343,29.9,606,2011
91343,29.34,615,2011
91343,22.9,510,2011
91343,24.07,526,2011
91343,23.82,483,2012
91343,22.69,447,2012
91343,24.05,476,2012
91343,23.6,463,2012
91343,30.11,547,2012
91343,30.6,554,2012
91343,22.09,861,2012
91343,21.86,858,2012
91343,19.35,722,2012
91343,19.13,723,2012
91343,12.41,504,2012
91343,12.76,521,2013
91343,12.61,510,2013
91343,11.42,458,2013
91343,15.56,442,2013
91343,15.43,425,2013
91343,20.01,590,2013
91343,19.26,581,2013
91344,38.99,1130,2005
91344,38.21,1068,2005
91344,32.83,781,2005
91344,31.76,777,2005
91344,24.6,673,2005
91344,25.17,695,2005
91344,22.77,685,2006
91344,20.35,617,2006
91344,16.54,672,2006
91344,17.94,670,2006
91344,30.46,836,2006
91344,32.65,887,2006
91344,41.36,1291,2006
91344,40.08,1207,2006
91344,34.62,831,2006
91344,33.95,829,2006
91344,28.84,706,2006
91344,27.98,727,2006
91344,23.8,718,2007
91344,21.14,641,2007
91344,26.21,654,2007
91344,27.35,646,2007
91344,35.64,763,2007
91344,35.74,817,2007
91344,39.51,1149,2007
91344,38.55,1094,2007
91344,33.31,877,2007
91344,32.38,865,2007
91344,25.19,713,2007
91344,23.26,733,2007
91344,18.51,721,2008
91344,17.29,666,2008
91344,25.62,652,2008
91344,27.06,662,2008
91344,33.18,876,2008
91344,32.33,902,2008
91344,38.78,1178,2008
91344,38.09,1136,2008
91344,33.19,920,2008
91344,32.02,901,2008
91344,23.76,708,2008
91344,22.34,725,2008
91344,19.18,689,2009
91344,17.07,618,2009
91344,22.15,645,2009
91344,23.2,633,2009
91344,27.53,736,2009
91344,26.41,772,2009
91344,29.19,1102,2009
91344,29,1087,2009
91344,26.57,944,2009
91344,25.31,917,2009
91344,20.04,672,2009
91344,18.99,690,2009
91344,14.62,672,2010
91344,12.78,604,2010
91344,16.64,612,2010
91344,17.5,595,2010
91344,24.54,666,2010
91344,25.12,686,2010
91344,29.25,939,2010
91344,28.89,938,2010
91344,25.35,844,2010
91344,23.7,834,2010
91344,17.13,679,2010
91344,16.82,697,2010
91344,16.36,673,2011
91344,14.75,605,2011
91344,16.5,628,2011
91344,17.47,605,2011
91344,24.04,639,2011
91344,24.63,681,2011
91344,30.5,993,2011
91344,29.9,977,2011
91344,26.61,849,2011
91344,24.92,829,2011
91344,17.86,655,2011
91344,18.45,670,2011
91344,19.03,631,2012
91344,17.94,588,2012
91344,18.54,623,2012
91344,18.96,616,2012
91344,26.12,716,2012
91344,27.37,770,2012
91344,26.17,1116,2012
91344,25.67,1093,2012
91344,23.15,958,2012
91344,22.07,913,2012
91344,14.94,649,2012
91344,14.98,672,2013
91344,13.96,668,2013
91344,13.07,592,2013
91344,17.99,574,2013
91344,18.25,573,2013
91344,22.76,728,2013
91344,22.57,761,2013
91345,37.71,831,2005
91345,36.32,754,2005
91345,31.65,626,2005
91345,27.86,599,2005
91345,22.23,515,2005
91345,22.95,543,2005
91345,21.93,561,2006
91345,19.34,499,2006
91345,17.5,539,2006
91345,20.52,545,2006
91345,28.46,613,2006
91345,31.8,711,2006
91345,38.28,958,2006
91345,36.86,864,2006
91345,33.5,699,2006
91345,31.64,658,2006
91345,28.02,548,2006
91345,26.37,584,2006
91345,24.23,606,2007
91345,21.58,514,2007
91345,25.56,513,2007
91345,27.59,513,2007
91345,32.42,560,2007
91345,32.62,651,2007
91345,37.58,861,2007
91345,35.85,816,2007
91345,32.24,730,2007
91345,29.8,677,2007
91345,24.06,558,2007
91345,21.39,589,2007
91345,18.42,606,2008
91345,17.27,541,2008
91345,22.26,508,2008
91345,24.99,521,2008
91345,29.86,605,2008
91345,29.92,706,2008
91345,35.89,926,2008
91345,34.55,868,2008
91345,31.35,757,2008
91345,28.76,687,2008
91345,22.57,533,2008
91345,20.47,565,2008
91345,18.39,584,2009
91345,16.19,510,2009
91345,20.11,508,2009
91345,22.46,503,2009
91345,26.74,550,2009
91345,26.05,630,2009
91345,28.28,839,2009
91345,27.91,815,2009
91345,25.53,750,2009
91345,24.12,694,2009
91345,20.32,543,2009
91345,18.33,556,2009
91345,15.11,547,2010
91345,13.42,485,2010
91345,16.88,494,2010
91345,18.86,487,2010
91345,23.25,523,2010
91345,23.81,562,2010
91345,26.43,694,2010
91345,26.31,718,2010
91345,24.65,724,2010
91345,21.98,676,2010
91345,16.82,536,2010
91345,16.61,554,2010
91345,16,556,2011
91345,15.2,494,2011
91345,15.95,527,2011
91345,17.94,499,2011
91345,23.26,493,2011
91345,24.29,580,2011
91345,29.24,772,2011
91345,28.47,750,2011
91345,25.5,692,2011
91345,23.51,649,2011
91345,19.13,533,2011
91345,20.09,546,2011
91345,20.19,534,2012
91345,18.92,488,2012
91345,20.65,503,2012
91345,20.44,505,2012
91345,24.28,549,2012
91345,27.04,643,2012
91345,19.8,850,2012
91345,19.37,851,2012
91345,18.22,819,2012
91345,16.26,710,2012
91345,12.49,512,2012
91345,12.21,552,2013
91345,11.25,586,2013
91345,10.87,495,2013
91345,13.59,464,2013
91345,14.53,479,2013
91345,17.47,553,2013
91345,17.74,632,2013
91346,16,3011,2005
91346,17.67,3419,2005
91346,14.33,2354,2005
91346,13.67,2073,2005
91346,12,1774,2005
91346,12,1760,2005
91346,12.33,1624,2006
91346,11,1399,2006
91346,12.67,1643,2006
91346,13,1657,2006
91346,24,2433,2006
91346,28,2687,2006
91346,29,3141,2006
91346,28.33,3342,2006
91346,22.33,2265,2006
91346,21.67,1976,2006
91346,14.33,1500,2006
91346,13,1420,2006
91346,12.33,1245,2007
91346,11,1023,2007
91346,13.67,1118,2007
91346,13.33,1073,2007
91346,16,1301,2007
91346,16.33,1335,2007
91346,26,788,2007
91346,30.33,834,2007
91346,50,668,2007
91346,58,647,2007
91346,43.33,622,2007
91346,41,632,2007
91346,32.67,618,2008
91346,26.67,571,2008
91346,35.67,608,2008
91346,39.33,588,2008
91346,48,720,2008
91346,49.67,741,2008
91346,56.67,651,2008
91346,59.67,596,2008
91346,70,615,2008
91346,78.33,652,2008
91346,49,597,2008
91346,35.67,1552,2008
91346,32,1692,2009
91346,27.67,1505,2009
91346,36.33,1639,2009
91346,39,1567,2009
91346,44,1698,2009
91346,44.67,1685,2009
91346,56.33,2202,2009
91346,61.33,2422,2009
91346,55,2070,2009
91346,40.33,1416,2009
91346,27,1366,2009
91346,23,1401,2009
91346,18.33,1408,2010
91346,13,1276,2010
91346,21,1245,2010
91346,24,1101,2010
91346,27,1164,2010
91346,27,1141,2010
91346,41,2519,2010
91346,46,2732,2010
91346,37.5,2445,2010
91346,36,2439,2010
91346,24.5,2362,2010
91346,22,2441,2010
91346,21,2317,2011
91346,19.5,2031,2011
91346,24.5,2145,2011
91346,25.5,2020,2011
91346,35,2164,2011
91346,37.5,2129,2011
91346,0,0,2011
91346,0,0,2011
91346,0,0,2011
91346,0,0,2011
91346,0,0,2011
91346,0,0,2011
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2012
91346,0,0,2013
91346,0,0,2013
91346,0,0,2013
91346,0,0,2013
91346,0,0,2013
91346,0,0,2013
91346,0,0,2013
91350,279.17,0,2005
91350,248.17,0,2005
91350,224.33,0,2005
91350,277,0,2005
91350,264.83,0,2005
91350,263.33,0,2005
91350,126,0,2006
91350,79,0,2006
91350,56.33,0,2006
91350,65.5,0,2006
91350,186.83,0,2006
91350,202.67,0,2006
91350,208.5,0,2006
91350,269.17,0,2006
91350,364.33,0,2006
91350,581.67,0,2006
91350,552.67,0,2006
91350,577.33,0,2006
91350,634.5,0,2007
91350,1068,0,2007
91350,174.83,0,2007
91350,274.83,0,2007
91350,300.67,0,2007
91350,281.67,0,2007
91350,264.4,0,2007
91350,354.6,0,2007
91350,280.4,0,2007
91350,1478.2,0,2007
91350,88.6,0,2007
91350,85.6,0,2007
91350,187.8,0,2008
91350,148.4,0,2008
91350,2512.2,0,2008
91350,2407,0,2008
91350,2694.8,0,2008
91350,107.2,0,2008
91350,264.4,0,2008
91350,354.6,0,2008
91350,280.4,0,2008
91350,147,0,2008
91350,88.6,0,2008
91350,85.6,0,2008
91350,187.8,0,2009
91350,148.4,0,2009
91350,251,0,2009
91350,240,0,2009
91350,269,0,2009
91350,107.2,0,2009
91350,3231.6,0,2009
91350,3235.6,0,2009
91350,3110.4,0,2009
91350,3202.4,0,2009
91350,3074.8,0,2009
91350,458.4,0,2009
91350,367.4,0,2010
91350,331.8,0,2010
91350,368,0,2010
91350,677.8,0,2010
91350,440.2,0,2010
91350,424,0,2010
91350,453.8,0,2010
91350,652.8,0,2010
91350,520.8,0,2010
91350,770,0,2010
91350,289.2,0,2010
91350,352,0,2010
91350,467.6,0,2011
91350,341.6,0,2011
91350,528,0,2011
91350,493.8,0,2011
91350,115.4,0,2011
91350,115,0,2011
91350,945,0,2011
91350,943.8,0,2011
91350,933.8,0,2011
91350,947.8,0,2011
91350,884.6,0,2011
91350,911.4,0,2011
91350,908.4,0,2012
91350,852,0,2012
91350,855.8,0,2012
91350,313.4,0,2012
91350,877.2,0,2012
91350,878,0,2012
91350,0,0,2012
91350,0,0,2012
91350,0,0,2012
91350,0,0,2012
91350,0,0,2012
91350,0,0,2013
91350,0,0,2013
91350,0,0,2013
91350,0,0,2013
91350,0,0,2013
91350,0,0,2013
91350,0,0,2013
91352,47.37,567,2005
91352,48.05,637,2005
91352,44.32,556,2005
91352,43.47,467,2005
91352,38.01,470,2005
91352,34.65,520,2005
91352,35.25,515,2006
91352,32.77,451,2006
91352,34.27,487,2006
91352,30.05,440,2006
91352,38.53,532,2006
91352,46.25,688,2006
91352,50.82,713,2006
91352,51.47,698,2006
91352,44.32,592,2006
91352,46.63,471,2006
91352,39.44,482,2006
91352,34.61,547,2006
91352,30.8,534,2007
91352,33.66,446,2007
91352,38.46,482,2007
91352,40.21,444,2007
91352,44.22,505,2007
91352,44.65,579,2007
91352,48.86,640,2007
91352,51.29,717,2007
91352,48.33,598,2007
91352,44.32,466,2007
91352,41.28,483,2007
91352,36.17,567,2007
91352,37.72,556,2008
91352,33.78,485,2008
91352,38.6,504,2008
91352,38.81,463,2008
91352,36,539,2008
91352,41.63,631,2008
91352,47.18,667,2008
91352,48.72,701,2008
91352,47.27,625,2008
91352,45.1,541,2008
91352,41.66,525,2008
91352,35.96,550,2008
91352,37.31,539,2009
91352,32.18,457,2009
91352,37.2,497,2009
91352,37.31,463,2009
91352,33.43,502,2009
91352,36.99,538,2009
91352,39.95,611,2009
91352,47.3,720,2009
91352,43,628,2009
91352,33.1,506,2009
91352,33.73,500,2009
91352,29.19,547,2009
91352,26.51,536,2010
91352,22.06,445,2010
91352,25.22,477,2010
91352,27.6,425,2010
91352,29.41,466,2010
91352,30.2,513,2010
91352,35.23,553,2010
91352,33.52,600,2010
91352,36.46,555,2010
91352,36.04,516,2010
91352,36.35,512,2010
91352,27.13,554,2010
91352,30.63,539,2011
91352,28.08,453,2011
91352,24.13,487,2011
91352,27.12,438,2011
91352,29.83,479,2011
91352,31.32,522,2011
91352,34.76,578,2011
91352,39.4,654,2011
91352,36.45,577,2011
91352,31.7,491,2011
91352,25.31,493,2011
91352,29.69,546,2011
91352,35.15,529,2012
91352,33.68,450,2012
91352,36.51,474,2012
91352,35.19,446,2012
91352,41.54,489,2012
91352,41.18,523,2012
91352,19.24,625,2012
91352,20.39,794,2012
91352,18.32,678,2012
91352,16.34,540,2012
91352,14.04,528,2012
91352,11.21,568,2013
91352,11.58,550,2013
91352,11.45,452,2013
91352,13.37,481,2013
91352,14.83,425,2013
91352,16.48,493,2013
91352,18.18,578,2013
91355,27.33,1334,2005
91355,25.33,1247,2005
91355,19.67,964,2005
91355,19,935,2005
91355,13.67,703,2005
91355,13.83,722,2005
91355,11.17,693,2006
91355,9.83,623,2006
91355,10.67,670,2006
91355,11.83,688,2006
91355,21,917,2006
91355,21.5,974,2006
91355,27,1300,2006
91355,25.33,1201,2006
91355,18.5,889,2006
91355,18.33,880,2006
91355,14.5,723,2006
91355,14.83,742,2006
91355,13.67,716,2007
91355,12.5,639,2007
91355,13.5,667,2007
91355,15,664,2007
91355,21,762,2007
91355,21,897,2007
91355,24.5,1382,2007
91355,23.33,1305,2007
91355,19.83,1081,2007
91355,18.83,1029,2007
91355,12.5,749,2007
91355,12.5,764,2007
91355,9,710,2008
91355,8.83,666,2008
91355,16.17,720,2008
91355,16.5,734,2008
91355,20,912,2008
91355,20.67,963,2008
91355,25.17,1326,2008
91355,24,1251,2008
91355,19.83,1031,2008
91355,19.83,998,2008
91355,15.33,776,2008
91355,15,782,2008
91355,10.33,680,2009
91355,9.67,610,2009
91355,13.17,607,2009
91355,14.5,620,2009
91355,21.83,774,2009
91355,21.83,842,2009
91355,23.83,1496,2009
91355,22.5,1456,2009
91355,17.17,1266,2009
91355,16.17,1215,2009
91355,11.83,966,2009
91355,11.83,990,2009
91355,8,909,2010
91355,7.83,812,2010
91355,14.33,632,2010
91355,14.33,618,2010
91355,19,684,2010
91355,18.83,744,2010
91355,21,911,2010
91355,20.33,916,2010
91355,16.17,901,2010
91355,16,901,2010
91355,11.83,752,2010
91355,13.17,766,2010
91355,19.5,696,2011
91355,16.83,626,2011
91355,11.5,668,2011
91355,12,648,2011
91355,15.33,673,2011
91355,17,727,2011
91355,0,0,2011
91355,0,0,2011
91355,0,0,2011
91355,0,0,2011
91355,0,0,2011
91355,0,0,2011
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2012
91355,0,0,2013
91355,0,0,2013
91355,0,0,2013
91355,0,0,2013
91355,0,0,2013
91355,0,0,2013
91355,0,0,2013
91356,70.93,1210,2005
91356,69.25,1091,2005
91356,63.38,909,2005
91356,53.49,852,2005
91356,41.85,734,2005
91356,40.46,770,2005
91356,37.68,782,2006
91356,31.13,702,2006
91356,29.9,772,2006
91356,37.03,782,2006
91356,52.21,876,2006
91356,61.2,1086,2006
91356,72.84,1412,2006
91356,71.55,1234,2006
91356,64.92,984,2006
91356,58.96,907,2006
91356,48.71,762,2006
91356,44.23,815,2006
91356,40.25,846,2007
91356,36.87,720,2007
91356,43.36,739,2007
91356,49.51,747,2007
91356,60.23,827,2007
91356,64.32,993,2007
91356,71.84,1239,2007
91356,68.88,1175,2007
91356,64.24,1046,2007
91356,57.29,943,2007
91356,44.69,789,2007
91356,37.91,828,2007
91356,31.59,841,2008
91356,31.91,751,2008
91356,40.08,740,2008
91356,47.54,763,2008
91356,56.87,869,2008
91356,60.16,1047,2008
91356,72.59,1332,2008
91356,68.16,1221,2008
91356,62.55,1056,2008
91356,56.38,943,2008
91356,43.99,766,2008
91356,37.48,806,2008
91356,30.56,822,2009
91356,28.77,712,2009
91356,36.12,717,2009
91356,42.48,727,2009
91356,49.98,807,2009
91356,49.83,936,2009
91356,55.73,1181,2009
91356,55.29,1154,2009
91356,51.67,1057,2009
91356,45.54,942,2009
91356,36.82,753,2009
91356,31.7,781,2009
91356,25.17,784,2010
91356,23.4,684,2010
91356,29.06,693,2010
91356,34.81,689,2010
91356,45.13,752,2010
91356,47.89,815,2010
91356,53.98,961,2010
91356,54.6,1008,2010
91356,51.26,1007,2010
91356,43.17,914,2010
91356,32.24,739,2010
91356,29.59,768,2010
91356,27.32,769,2011
91356,25.53,687,2011
91356,27.8,746,2011
91356,34.7,704,2011
91356,45.68,707,2011
91356,49.64,848,2011
91356,57.57,1062,2011
91356,56.98,1047,2011
91356,52.56,981,2011
91356,44.7,896,2011
91356,33.99,747,2011
91356,33.1,762,2011
91356,32.93,747,2012
91356,31.11,675,2012
91356,32.74,689,2012
91356,36.26,704,2012
91356,46.08,783,2012
91356,51.51,927,2012
91356,44.32,1163,2012
91356,44.03,1173,2012
91356,42.07,1117,2012
91356,35.42,952,2012
91356,26.45,720,2012
91356,23.33,775,2013
91356,19.98,813,2013
91356,21.18,675,2013
91356,27.33,657,2013
91356,30.79,681,2013
91356,37.31,779,2013
91356,39.2,887,2013
91364,45.24,1225,2005
91364,45.4,1097,2005
91364,42.19,1025,2005
91364,32.17,839,2005
91364,27.77,773,2005
91364,24.93,851,2005
91364,24.36,866,2006
91364,19.64,760,2006
91364,20.07,834,2006
91364,25.36,818,2006
91364,30.74,851,2006
91364,41.64,1288,2006
91364,47.09,1472,2006
91364,47.6,1221,2006
91364,44.49,1118,2006
91364,37.79,871,2006
91364,32.51,790,2006
91364,27.57,876,2006
91364,25.58,897,2007
91364,23.56,745,2007
91364,27.78,800,2007
91364,33.25,780,2007
91364,37.27,808,2007
91364,43.28,1142,2007
91364,44.72,1278,2007
91364,44.46,1241,2007
91364,41.51,1189,2007
91364,34.13,865,2007
91364,30,783,2007
91364,22.43,900,2007
91364,20.52,926,2008
91364,21.4,760,2008
91364,24.67,775,2008
91364,30.64,794,2008
91364,34.39,839,2008
91364,37.5,1198,2008
91364,43.89,1355,2008
91364,42.59,1267,2008
91364,39.25,1199,2008
91364,34.21,897,2008
91364,30.26,801,2008
91364,23.28,863,2008
91364,21.14,875,2009
91364,19.21,740,2009
91364,22,791,2009
91364,27.76,793,2009
91364,31.35,829,2009
91364,30.59,1077,2009
91364,34.19,1212,2009
91364,33.94,1201,2009
91364,32.47,1153,2009
91364,27.58,884,2009
91364,25.02,793,2009
91364,19.51,845,2009
91364,16.92,855,2010
91364,15.68,716,2010
91364,18.76,763,2010
91364,23.45,743,2010
91364,26.94,770,2010
91364,29.96,912,2010
91364,32.82,1010,2010
91364,34.22,1105,2010
91364,33.33,1093,2010
91364,24.87,879,2010
91364,21.6,791,2010
91364,18.51,835,2010
91364,17.93,840,2011
91364,16.19,729,2011
91364,17.54,795,2011
91364,23.6,729,2011
91364,26.87,739,2011
91364,30.41,967,2011
91364,33.36,1074,2011
91364,34.44,1099,2011
91364,32.6,1066,2011
91364,25.92,845,2011
91364,22.25,771,2011
91364,20.72,811,2011
91364,20.21,815,2012
91364,20.39,722,2012
91364,21.9,754,2012
91364,24.24,759,2012
91364,26.9,794,2012
91364,32.88,984,2012
91364,29,1075,2012
91364,30.1,1336,2012
91364,29.35,1340,2012
91364,22.13,859,2012
91364,19.97,753,2012
91364,14.71,841,2013
91364,13.16,857,2013
91364,15.36,696,2013
91364,18.39,738,2013
91364,22.11,748,2013
91364,24.36,786,2013
91364,27.27,1013,2013
91367,53.32,956,2005
91367,55.79,900,2005
91367,52.45,846,2005
91367,40.02,643,2005
91367,36.53,604,2005
91367,31.83,672,2005
91367,31.42,680,2006
91367,25.58,598,2006
91367,26.6,661,2006
91367,31.44,633,2006
91367,37.1,659,2006
91367,51.23,1062,2006
91367,55.92,1137,2006
91367,57.2,953,2006
91367,53.52,885,2006
91367,45.07,665,2006
91367,40.81,615,2006
91367,32.96,689,2006
91367,32.14,701,2007
91367,29.55,572,2007
91367,34.09,622,2007
91367,41.16,614,2007
91367,45.12,642,2007
91367,50.75,922,2007
91367,55.88,960,2007
91367,56.06,974,2007
91367,52.49,925,2007
91367,43.69,645,2007
91367,38.49,596,2007
91367,28.44,706,2007
91367,27.68,722,2008
91367,27.85,589,2008
91367,31.92,611,2008
91367,40.78,626,2008
91367,44.4,660,2008
91367,48.18,963,2008
91367,54.22,1039,2008
91367,52.46,991,2008
91367,49.29,947,2008
91367,42.91,682,2008
91367,37.85,627,2008
91367,28.58,671,2008
91367,27.82,676,2009
91367,23.82,577,2009
91367,27.53,626,2009
91367,35.91,628,2009
91367,39.32,660,2009
91367,37.66,866,2009
91367,41.08,917,2009
91367,42.86,949,2009
91367,41.87,917,2009
91367,35.24,650,2009
91367,32.42,599,2009
91367,24.98,657,2009
91367,22.81,664,2010
91367,20.51,546,2010
91367,24.03,586,2010
91367,30.2,566,2010
91367,33.89,591,2010
91367,39.26,741,2010
91367,41.82,797,2010
91367,44.61,867,2010
91367,42.93,852,2010
91367,30.9,658,2010
91367,27.79,606,2010
91367,23.47,654,2010
91367,24.19,658,2011
91367,21.58,564,2011
91367,23.51,618,2011
91367,31.12,570,2011
91367,35.08,583,2011
91367,40.09,764,2011
91367,43.61,818,2011
91367,46.25,886,2011
91367,43.4,855,2011
91367,33.87,648,2011
91367,29.86,602,2011
91367,27.46,641,2011
91367,27.77,643,2012
91367,26.85,557,2012
91367,28.65,586,2012
91367,31.4,600,2012
91367,35.81,633,2012
91367,44.38,790,2012
91367,31.36,841,2012
91367,32.96,1056,2012
91367,31.75,1027,2012
91367,23.83,658,2012
91367,22.08,585,2012
91367,15.09,661,2013
91367,14.29,674,2013
91367,16.42,531,2013
91367,18.98,569,2013
91367,24.37,582,2013
91367,26.33,614,2013
91367,29.93,827,2013
91401,36.22,659,2005
91401,37.37,677,2005
91401,33.91,565,2005
91401,31.32,509,2005
91401,27.17,475,2005
91401,26.68,500,2005
91401,25.51,501,2006
91401,22.57,446,2006
91401,23.49,484,2006
91401,23.73,463,2006
91401,30.4,548,2006
91401,33.15,666,2006
91401,36.94,817,2006
91401,38.01,780,2006
91401,34.41,614,2006
91401,33.21,532,2006
91401,29.26,495,2006
91401,26.99,524,2006
91401,25.83,521,2007
91401,23.42,450,2007
91401,26.9,466,2007
91401,28.41,452,2007
91401,33.05,512,2007
91401,33.75,585,2007
91401,36.21,722,2007
91401,36.04,735,2007
91401,32.87,621,2007
91401,31.32,544,2007
91401,26.93,504,2007
91401,24.86,542,2007
91401,22.82,542,2008
91401,21.23,486,2008
91401,25.75,478,2008
91401,27.7,477,2008
91401,31.25,576,2008
91401,30.88,642,2008
91401,35.19,742,2008
91401,34.98,739,2008
91401,32.27,647,2008
91401,31.15,584,2008
91401,26.13,511,2008
91401,23.85,524,2008
91401,22.13,522,2009
91401,19.77,458,2009
91401,23.89,480,2009
91401,25.77,463,2009
91401,28.43,497,2009
91401,26.83,542,2009
91401,29.16,682,2009
91401,30.01,730,2009
91401,28.3,656,2009
91401,27.07,574,2009
91401,23.78,496,2009
91401,22.04,517,2009
91401,19.64,509,2010
91401,17.29,443,2010
91401,20.32,455,2010
91401,21.74,427,2010
91401,25.7,464,2010
91401,26.66,498,2010
91401,28.81,582,2010
91401,29.42,617,2010
91401,27.94,583,2010
91401,26.03,546,2010
91401,22.41,496,2010
91401,21.48,522,2010
91401,20.18,513,2011
91401,18.47,444,2011
91401,20.93,469,2011
91401,22.05,445,2011
91401,25.91,462,2011
91401,26.98,506,2011
91401,29.8,625,2011
91401,29.96,662,2011
91401,27.97,595,2011
91401,25.91,539,2011
91401,22.07,492,2011
91401,21.71,514,2011
91401,21.65,488,2012
91401,20.82,436,2012
91401,22.48,455,2012
91401,22.23,439,2012
91401,26.11,477,2012
91401,27.82,529,2012
91401,20.77,682,2012
91401,21.15,772,2012
91401,19.55,693,2012
91401,18.09,590,2012
91401,14.31,491,2012
91401,12.42,510,2013
91401,11.43,514,2013
91401,11.06,438,2013
91401,14.42,435,2013
91401,15.69,424,2013
91401,18.34,494,2013
91401,19.06,551,2013
91402,47.24,567,2005
91402,48.09,608,2005
91402,41.45,409,2005
91402,41.31,392,2005
91402,36.58,386,2005
91402,37.26,401,2005
91402,36.34,389,2006
91402,32.46,348,2006
91402,34.43,380,2006
91402,33.48,364,2006
91402,41.49,479,2006
91402,42.63,495,2006
91402,47.06,637,2006
91402,48.31,668,2006
91402,43.88,449,2006
91402,43.4,422,2006
91402,38.46,401,2006
91402,38.14,415,2006
91402,36.97,413,2007
91402,32.36,372,2007
91402,38.29,375,2007
91402,37.7,352,2007
91402,44.35,440,2007
91402,43.94,445,2007
91402,45.43,592,2007
91402,46.04,625,2007
91402,41.09,446,2007
91402,41.46,426,2007
91402,36.16,407,2007
91402,35.22,424,2007
91402,33.96,421,2008
91402,30.62,392,2008
91402,36.13,381,2008
91402,36.57,356,2008
91402,41.38,488,2008
91402,40.25,508,2008
91402,43.71,590,2008
91402,44.41,609,2008
91402,40.12,484,2008
91402,40.54,473,2008
91402,35.37,414,2008
91402,34.62,424,2008
91402,33.56,403,2009
91402,29.37,356,2009
91402,34.41,373,2009
91402,34.58,352,2009
91402,38.1,415,2009
91402,36.75,416,2009
91402,39.43,575,2009
91402,40.09,623,2009
91402,37.25,483,2009
91402,36.85,470,2009
91402,32.91,405,2009
91402,32.25,412,2009
91402,29.3,398,2010
91402,25.25,353,2010
91402,30.51,362,2010
91402,30.84,338,2010
91402,34.71,376,2010
91402,34.85,374,2010
91402,37.99,509,2010
91402,38.67,549,2010
91402,36.17,456,2010
91402,35.23,450,2010
91402,31.01,419,2010
91402,30.77,432,2010
91402,30.54,403,2011
91402,27.17,355,2011
91402,30.33,373,2011
91402,30.21,356,2011
91402,34.23,397,2011
91402,34.22,394,2011
91402,37.31,536,2011
91402,37.94,569,2011
91402,34.96,444,2011
91402,35.15,437,2011
91402,30.55,403,2011
91402,31.09,417,2011
91402,30.69,385,2012
91402,28.95,350,2012
91402,31.24,365,2012
91402,30.81,352,2012
91402,35.43,406,2012
91402,35.62,404,2012
91402,16.81,605,2012
91402,17.15,650,2012
91402,14.82,526,2012
91402,14.99,521,2012
91402,10.94,411,2012
91402,10.69,414,2013
91402,11.22,406,2013
91402,10.09,363,2013
91402,12.56,353,2013
91402,12.77,325,2013
91402,15.01,439,2013
91402,15.07,452,2013
91403,37.88,727,2005
91403,40.67,825,2005
91403,36.31,721,2005
91403,32.12,590,2005
91403,29.08,582,2005
